App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
App 2335,ENTERTAINMENT,2.8,765459,74M,"10,000,000+",Free,11.39,Mature 17+,Simulation,13-Jan-16,2.0,4.2 and up
App 2336,FAMILY,4.4,655607,Varies with device,"1,000,000+",Free,0,Mature 17+,Puzzle,17-Mar-17,Varies with device,Varies with device
App 2337,GAME,4.1,856294,74M,"10,000+",Free,29.13,Teen,Puzzle,17-May-17,Varies with device,4.2 and up
App 2338,GAME,3.2,978647,74M,"10,000+",Free,4.65,Everyone 10+,Tools,06-Sep-18,1.1,5.0 and up
App 2339,ENTERTAINMENT,2.4,674649,74M,"10,000+",Free,0,Mature 17+,Simulation,17-Apr-18,1.0,Varies with device
App 2340,BUSINESS,4.6,301344,74M,"100,000+",Free,0,Teen,Puzzle,07-Oct-18,1.0,4.1 and up
App 2341,GAME,4.8,82840,74M,"10,000,000+",Paid,0,Everyone,Action,20-Aug-17,1.1,5.0 and up
App 2342,FAMILY,1.1,748669,74M,"10,000+",Free,6.87,Teen,Education,15-Aug-17,1.1,4.0 and up
App 2343,EDUCATION,4.9,989465,Varies with device,"100,000+",Paid,0,Teen,Tools,06-Jun-17,Varies with device,5.0 and up
App 2344,EDUCATION,3.2,716431,74M,"1,000+",Paid,12.69,Everyone 10+,Action,14-Dec-16,1.0,Varies with device
App 2345,BUSINESS,1.9,612223,74M,"10,000+",Paid,0,Mature 17+,Simulation,09-Dec-18,Varies with device,Varies with device
App 2346,ENTERTAINMENT,2.9,203569,74M,"1,000,000+",Free,0,Everyone 10+,Puzzle,10-May-16,1.0,4.1 and up
App 2347,TOOLS,1.7,856602,74M,"1,000+",Paid,34.32,Mature 17+,Simulation,19-Jul-17,Varies with device,Varies with device
App 2348,ENTERTAINMENT,3.6,225243,74M,"1,000,000+",Free,4.71,Everyone,Simulation,05-Nov-16,2.0,Varies with device
App 2349,PERSONALIZATION,4.6,796657,Varies with device,"1,000+",Paid,49.79,Mature 17+,Education,24-Apr-16,1.1,5.0 and up
App 2350,BUSINESS,3.2,600672,Varies with device,"1,000,000+",Free,39.23,Mature 17+,Tools,23-Mar-17,1.1,4.1 and up
App 2351,ENTERTAINMENT,2.1,593878,Varies with device,"1,000+",Free,0,Teen,Puzzle,27-Jun-16,Varies with device,Varies with device
App 2352,PERSONALIZATION,3.2,992369,Varies with device,"1,000+",Paid,0,Everyone 10+,Simulation,08-Jan-18,1.1,Varies with device
App 2353,FAMILY,3.7,958908,74M,"10,000,000+",Free,0,Everyone,Action,02-Dec-16,1.0,Varies with device
App 2354,EDUCATION,2.3,975432,Varies with device,"1,000+",Paid,48.47,Mature 17+,Action,01-Dec-17,Varies with device,5.0 and up
App 2355,EDUCATION,3.8,454162,Varies with device,"10,000,000+",Free,37.6,Everyone,Simulation,20-Jul-18,1.0,4.0 and up
App 2356,BUSINESS,3.4,703140,74M,"1,000,000+",Free,24.58,Everyone,Simulation,14-Feb-17,1.0,4.2 and up
App 2357,TOOLS,,35444,Varies with device,"100,000+",Paid,41.13,Teen,Action,26-Feb-17,1.0,4.1 and up
App 2358,ENTERTAINMENT,1.8,949080,74M,"100,000+",Paid,7.18,Everyone 10+,Education,27-Mar-16,1.0,4.1 and up
App 2359,FAMILY,4.9,357706,74M,"100,000+",Free,0,Mature 17+,Education,15-Jun-18,Varies with device,4.1 and up
App 2360,GAME,3.0,405182,74M,"1,000+",Paid,0,Everyone,Entertainment,13-Oct-17,1.0,4.2 and up
App 2361,ENTERTAINMENT,4.7,329933,74M,"10,000+",Free,0,Everyone 10+,Tools,05-Feb-17,Varies with device,Varies with device
App 2362,ENTERTAINMENT,1.8,908514,74M,"10,000,000+",Free,42.06,Mature 17+,Entertainment,21-Jan-18,1.5,Varies with device
App 2363,BUSINESS,4.9,433933,Varies with device,"10,000+",Paid,22.96,Everyone 10+,Action,06-Nov-17,1.5,4.2 and up
App 2364,EDUCATION,1.5,498164,Varies with device,"1,000,000+",Free,11.52,Mature 17+,Tools,02-Aug-18,Varies with device,5.0 and up
App 2365,BUSINESS,2.0,918518,Varies with device,"1,000+",Paid,0,Mature 17+,Puzzle,15-Mar-17,2.0,4.1 and up
App 2366,TOOLS,3.6,786410,74M,"1,000,000+",Free,36.94,Teen,Simulation,18-Nov-16,Varies with device,4.1 and up
App 2367,TOOLS,4.4,661765,Varies with device,"10,000+",Paid,0,Mature 17+,Simulation,28-Aug-17,Varies with device,4.1 and up
App 2368,PERSONALIZATION,4.4,25624,74M,"10,000+",Free,16.05,Everyone,Education,12-Nov-18,2.0,4.0 and up
App 2369,FAMILY,3.3,871257,74M,"1,000+",Paid,16.32,Mature 17+,Education,12-Apr-16,1.1,4.1 and up
App 2370,ENTERTAINMENT,2.7,764561,74M,"1,000+",Free,0,Mature 17+,Tools,12-Sep-16,Varies with device,4.2 and up
App 2371,EDUCATION,,546723,74M,"100,000+",Free,0,Mature 17+,Puzzle,02-Jun-17,2.0,Varies with device
App 2372,GAME,,976145,Varies with device,"100,000+",Free,45.74,Teen,Simulation,10-Mar-18,1.5,4.2 and up
App 2373,EDUCATION,4.2,622047,Varies with device,"1,000+",Paid,44.91,Teen,Simulation,28-Mar-16,1.5,4.0 and up
App 2374,FAMILY,4.6,578000,74M,"1,000+",Paid,34.98,Teen,Entertainment,04-Nov-17,1.0,5.0 and up
App 2375,FAMILY,1.2,446956,Varies with device,"10,000+",Free,0,Mature 17+,Action,28-Nov-18,1.5,4.1 and up
App 2376,BUSINESS,3.1,941133,Varies with device,"10,000,000+",Free,25.0,Everyone 10+,Puzzle,09-Oct-16,1.5,4.0 and up
App 2377,TOOLS,4.9,403381,Varies with device,"10,000+",Free,0,Everyone,Simulation,23-Mar-17,Varies with device,4.0 and up
App 2378,FAMILY,3.8,136524,Varies with device,"10,000+",Paid,43.22,Everyone 10+,Entertainment,26-Jul-18,2.0,4.2 and up
App 2379,GAME,2.1,101648,Varies with device,"10,000+",Free,23.1,Everyone 10+,Puzzle,05-May-16,1.0,4.1 and up
App 2380,GAME,3.7,172718,74M,"100,000+",Free,47.51,Everyone,Education,07-Dec-18,1.5,Varies with device
App 2381,PERSONALIZATION,4.1,294908,74M,"10,000,000+",Paid,0,Teen,Tools,02-Feb-16,Varies with device,4.0 and up
App 2382,BUSINESS,3.7,412017,74M,"10,000,000+",Free,0,Everyone 10+,Action,20-Nov-18,1.0,4.1 and up
App 2383,FAMILY,3.0,758383,74M,"1,000+",Free,0,Everyone,Education,09-Aug-16,1.1,4.1 and up
App 2384,EDUCATION,4.1,303749,74M,"10,000,000+",Free,41.45,Teen,Entertainment,14-Dec-16,Varies with device,Varies with device
App 2385,ENTERTAINMENT,2.4,92346,Varies with device,"100,000+",Free,39.34,Everyone 10+,Education,02-May-16,1.1,Varies with device
App 2386,EDUCATION,1.3,903577,Varies with device,"1,000+",Free,45.04,Everyone 10+,Education,01-Jun-18,1.5,5.0 and up
App 2387,ENTERTAINMENT,4.5,161903,74M,"1,000,000+",Free,27.11,Teen,Simulation,09-Feb-17,Varies with device,4.2 and up
App 2388,ENTERTAINMENT,3.4,286969,74M,"1,000,000+",Paid,0,Everyone 10+,Education,07-Feb-18,Varies with device,Varies with device
App 2389,BUSINESS,1.7,645699,Varies with device,"100,000+",Free,0,Teen,Education,24-Apr-16,1.5,Varies with device
App 2390,TOOLS,1.8,661187,Varies with device,"10,000+",Paid,17.69,Everyone,Simulation,28-Jun-17,2.0,4.0 and up
App 2391,EDUCATION,3.6,754981,74M,"1,000,000+",Paid,0,Everyone 10+,Simulation,07-Aug-17,2.0,5.0 and up
App 2392,ENTERTAINMENT,3.3,891084,74M,"100,000+",Paid,0.22,Teen,Puzzle,14-Apr-16,Varies with device,4.1 and up
App 2393,TOOLS,2.8,421211,Varies with device,"100,000+",Paid,28.82,Teen,Entertainment,05-Sep-17,1.1,4.0 and up
App 2394,ENTERTAINMENT,3.7,609089,Varies with device,"1,000,000+",Free,0,Everyone 10+,Tools,24-Feb-18,1.0,Varies with device
App 2395,PERSONALIZATION,1.4,229090,74M,"100,000+",Paid,0,Everyone,Puzzle,22-Feb-18,1.0,4.1 and up
App 2396,ENTERTAINMENT,3.7,248390,74M,"10,000+",Free,0,Everyone,Simulation,23-Mar-18,1.0,4.0 and up
App 2397,BUSINESS,1.8,893690,Varies with device,"100,000+",Free,0,Mature 17+,Simulation,25-Oct-16,1.5,Varies with device
App 2398,TOOLS,2.0,775993,74M,"1,000+",Free,33.73,Mature 17+,Action,07-Jun-16,Varies with device,5.0 and up
App 2399,PERSONALIZATION,1.2,689176,Varies with device,"10,000,000+",Free,33.82,Teen,Entertainment,28-Nov-18,Varies with device,4.2 and up
App 2400,EDUCATION,,27790,Varies with device,"1,000+",Free,0,Everyone,Entertainment,27-Jun-17,2.0,4.2 and up
App 2401,ENTERTAINMENT,,380328,74M,"1,000+",Free,11.8,Mature 17+,Entertainment,11-Mar-16,1.1,4.1 and up
App 2402,EDUCATION,1.2,697548,Varies with device,"1,000,000+",Free,18.37,Everyone,Action,11-Aug-17,Varies with device,5.0 and up
App 2403,PERSONALIZATION,1.3,749682,74M,"10,000,000+",Free,36.55,Everyone,Action,22-Apr-17,1.5,Varies with device
App 2404,PERSONALIZATION,1.2,679734,74M,"1,000,000+",Free,9.57,Teen,Tools,06-Mar-16,1.1,4.0 and up
App 2405,BUSINESS,4.8,228096,Varies with device,"1,000+",Free,0,Mature 17+,Simulation,22-Sep-18,1.0,4.0 and up
App 2406,ENTERTAINMENT,1.7,309160,74M,"1,000,000+",Free,8.7,Everyone,Puzzle,11-Sep-16,2.0,5.0 and up
App 2407,BUSINESS,3.5,78433,Varies with device,"10,000+",Paid,0,Mature 17+,Simulation,07-Jun-16,1.0,Varies with device
App 2408,PERSONALIZATION,3.2,257140,Varies with device,"1,000,000+",Free,14.02,Everyone,Puzzle,09-Apr-16,1.1,4.2 and up
App 2409,BUSINESS,,221473,Varies with device,"1,000,000+",Free,25.46,Teen,Entertainment,07-May-16,1.0,5.0 and up
App 2410,GAME,4.8,435655,Varies with device,"100,000+",Free,5.02,Everyone,Entertainment,01-Jan-17,1.1,4.2 and up
App 2411,BUSINESS,2.9,729475,74M,"1,000,000+",Free,0,Everyone 10+,Tools,27-Jul-17,1.0,4.1 and up
App 2412,TOOLS,1.2,952647,74M,"10,000,000+",Free,0,Mature 17+,Tools,05-Feb-16,1.5,4.1 and up
App 2413,BUSINESS,3.1,221888,Varies with device,"1,000,000+",Paid,44.8,Mature 17+,Education,22-Sep-16,2.0,5.0 and up
App 2414,PERSONALIZATION,3.9,600125,Varies with device,"1,000+",Paid,0,Everyone,Entertainment,11-Feb-16,1.0,4.2 and up
App 2415,ENTERTAINMENT,4.2,572672,74M,"100,000+",Paid,0,Everyone,Entertainment,26-Aug-18,Varies with device,5.0 and up
App 2416,BUSINESS,1.1,473755,74M,"10,000+",Free,21.68,Mature 17+,Tools,03-Sep-16,1.1,5.0 and up
App 2417,BUSINESS,1.4,7135,Varies with device,"100,000+",Free,0,Everyone 10+,Simulation,09-Feb-17,2.0,5.0 and up
App 2418,BUSINESS,1.5,577888,Varies with device,"10,000+",Free,43.01,Teen,Tools,03-Oct-18,1.1,Varies with device
App 2419,GAME,1.0,157767,74M,"1,000,000+",Paid,30.89,Everyone 10+,Entertainment,09-Aug-16,1.1,4.2 and up
App 2420,BUSINESS,,14357,74M,"10,000+",Free,0,Teen,Entertainment,24-Dec-18,1.5,4.0 and up
App 2421,ENTERTAINMENT,3.9,565279,Varies with device,"1,000+",Free,45.43,Teen,Puzzle,03-Jan-18,1.0,4.2 and up
App 2422,PERSONALIZATION,4.1,21887,Varies with device,"1,000+",Free,31.39,Everyone,Action,16-Nov-17,2.0,4.2 and up
App 2423,EDUCATION,1.2,550537,74M,"1,000,000+",Free,3.51,Everyone,Entertainment,12-Oct-17,1.0,4.0 and up
App 2424,BUSINESS,4.7,664717,74M,"100,000+",Paid,0,Everyone,Entertainment,21-Oct-18,1.1,4.1 and up
App 2425,EDUCATION,,243710,Varies with device,"10,000,000+",Free,0,Everyone 10+,Education,23-Apr-16,Varies with device,4.2 and up
App 2426,GAME,4.9,298234,74M,"100,000+",Free,0,Mature 17+,Tools,08-Jan-16,1.5,5.0 and up
App 2427,EDUCATION,1.2,138800,74M,"100,000+",Free,5.17,Everyone 10+,Tools,03-Jan-18,1.1,Varies with device
App 2428,BUSINESS,1.9,848052,74M,"100,000+",Paid,0,Everyone 10+,Education,28-Aug-17,2.0,4.1 and up
App 2429,TOOLS,4.9,915950,74M,"10,000,000+",Paid,0,Mature 17+,Puzzle,20-May-17,Varies with device,4.0 and up
App 2430,GAME,3.1,830617,74M,"100,000+",Free,0,Everyone,Tools,03-Jan-18,1.1,4.0 and up
App 2431,PERSONALIZATION,3.2,55830,Varies with device,"10,000,000+",Paid,32.55,Mature 17+,Puzzle,27-Oct-18,1.5,4.0 and up
App 2432,GAME,1.6,360131,Varies with device,"10,000+",Free,0,Mature 17+,Education,26-Jun-18,1.0,5.0 and up
App 2433,TOOLS,3.5,503392,74M,"1,000,000+",Free,45.21,Teen,Action,12-Mar-16,1.0,Varies with device
App 2434,BUSINESS,1.1,385741,Varies with device,"100,000+",Paid,0,Everyone 10+,Tools,12-Sep-16,2.0,4.2 and up
App 2435,FAMILY,3.0,723617,74M,"100,000+",Paid,25.77,Everyone 10+,Tools,16-Sep-17,1.1,4.0 and up
App 2436,GAME,,611586,74M,"1,000,000+",Paid,0,Everyone 10+,Tools,13-Aug-16,1.5,5.0 and up
App 2437,GAME,2.5,685815,74M,"10,000,000+",Free,32.4,Teen,Simulation,08-Apr-16,1.5,4.0 and up
App 2438,ENTERTAINMENT,3.6,215270,74M,"10,000,000+",Paid,0,Everyone,Puzzle,26-Jan-17,1.0,4.2 and up
App 2439,FAMILY,1.0,847179,74M,"100,000+",Free,34.64,Everyone 10+,Puzzle,28-Nov-18,Varies with device,5.0 and up
App 2440,TOOLS,3.3,900323,74M,"10,000,000+",Paid,49.74,Teen,Entertainment,23-Jul-18,2.0,4.2 and up
App 2441,ENTERTAINMENT,1.6,162325,74M,"10,000,000+",Free,0,Everyone 10+,Action,05-Apr-18,1.0,4.1 and up
App 2442,EDUCATION,3.5,622326,74M,"10,000+",Free,0,Teen,Entertainment,21-Dec-18,1.0,4.2 and up
App 2443,PERSONALIZATION,1.4,785527,Varies with device,"10,000+",Free,13.32,Teen,Entertainment,13-Aug-17,Varies with device,4.0 and up
App 2444,FAMILY,1.4,531365,74M,"1,000,000+",Free,19.21,Everyone,Action,27-Apr-18,2.0,4.2 and up
App 2445,PERSONALIZATION,1.8,593723,Varies with device,"1,000+",Free,0,Teen,Education,02-Jun-18,1.1,4.1 and up
App 2446,TOOLS,4.8,229719,74M,"10,000+",Free,0,Everyone,Tools,23-Dec-16,Varies with device,5.0 and up
App 2447,PERSONALIZATION,4.6,551009,74M,"1,000+",Paid,13.41,Teen,Puzzle,19-Dec-16,2.0,Varies with device
App 2448,FAMILY,4.0,303652,74M,"1,000,000+",Free,0,Everyone 10+,Action,06-May-17,2.0,4.1 and up
App 2449,ENTERTAINMENT,2.9,166323,74M,"10,000,000+",Free,4.31,Everyone 10+,Simulation,24-Jun-17,2.0,Varies with device
App 2450,FAMILY,3.2,427143,Varies with device,"10,000,000+",Paid,0,Teen,Action,06-Aug-18,1.5,Varies with device
App 2451,FAMILY,2.4,263741,Varies with device,"10,000,000+",Free,0,Everyone,Education,28-Mar-17,1.1,Varies with device
App 2452,BUSINESS,4.5,962150,Varies with device,"1,000+",Free,45.46,Mature 17+,Education,25-Mar-18,1.5,4.1 and up
App 2453,BUSINESS,,45959,74M,"1,000,000+",Free,0,Everyone 10+,Entertainment,05-Sep-16,2.0,4.2 and up
App 2454,BUSINESS,3.4,490003,Varies with device,"10,000,000+",Paid,4.05,Everyone,Entertainment,12-Aug-17,1.1,4.0 and up
App 2455,BUSINESS,4.6,167194,74M,"10,000,000+",Paid,26.96,Everyone 10+,Simulation,15-Oct-16,1.5,4.2 and up
App 2456,EDUCATION,2.5,193457,Varies with device,"10,000,000+",Paid,23.42,Mature 17+,Simulation,02-Jul-16,1.1,4.0 and up
App 2457,TOOLS,3.7,442278,Varies with device,"100,000+",Paid,0,Teen,Puzzle,19-Oct-18,Varies with device,4.1 and up
App 2458,EDUCATION,,773401,Varies with device,"1,000,000+",Paid,17.08,Mature 17+,Tools,06-Sep-17,1.0,4.0 and up
App 2459,ENTERTAINMENT,4.2,949333,Varies with device,"100,000+",Paid,0,Teen,Education,23-Oct-17,Varies with device,4.2 and up
App 2460,BUSINESS,1.4,130051,Varies with device,"10,000+",Paid,0,Mature 17+,Tools,10-Mar-17,1.1,4.0 and up
App 2461,ENTERTAINMENT,4.2,298134,74M,"10,000,000+",Paid,33.3,Mature 17+,Simulation,04-Oct-17,1.1,4.0 and up
App 2462,TOOLS,3.2,418928,74M,"1,000+",Paid,34.4,Everyone,Puzzle,25-Apr-18,1.1,5.0 and up
App 2463,GAME,2.1,597863,Varies with device,"10,000,000+",Free,0,Teen,Puzzle,04-Feb-17,2.0,5.0 and up
App 2464,FAMILY,4.7,986325,74M,"1,000+",Free,16.08,Mature 17+,Puzzle,12-Mar-18,1.5,Varies with device
App 2465,FAMILY,,719990,74M,"100,000+",Free,0,Everyone,Simulation,04-Aug-18,1.1,Varies with device
App 2466,BUSINESS,2.1,887463,Varies with device,"1,000,000+",Paid,0,Mature 17+,Entertainment,13-May-18,1.5,4.0 and up
App 2467,PERSONALIZATION,5.0,767433,74M,"1,000+",Paid,0,Mature 17+,Tools,10-Mar-17,1.5,4.1 and up
App 2468,PERSONALIZATION,5.0,358950,Varies with device,"1,000,000+",Paid,0,Teen,Puzzle,10-Jan-18,Varies with device,4.0 and up
App 2469,BUSINESS,1.0,119365,74M,"1,000,000+",Paid,0,Everyone 10+,Education,22-Jun-16,Varies with device,4.1 and up
App 2470,BUSINESS,1.1,493571,74M,"1,000+",Free,0,Mature 17+,Puzzle,20-Nov-18,1.1,4.2 and up
App 2471,PERSONALIZATION,4.7,805060,74M,"1,000+",Free,38.29,Everyone,Entertainment,16-Feb-18,1.1,4.2 and up
App 2472,TOOLS,4.0,469854,Varies with device,"10,000,000+",Paid,23.73,Mature 17+,Entertainment,05-Aug-18,2.0,4.2 and up
App 2473,GAME,3.8,220405,Varies with device,"10,000,000+",Free,47.3,Everyone,Puzzle,04-Apr-17,1.5,Varies with device
App 2474,GAME,3.2,632118,74M,"100,000+",Free,0,Teen,Simulation,02-Feb-17,1.1,4.1 and up
App 2475,TOOLS,1.8,83754,Varies with device,"100,000+",Paid,0,Mature 17+,Puzzle,13-May-17,1.0,4.1 and up
App 2476,EDUCATION,1.5,582662,74M,"1,000+",Paid,28.53,Everyone 10+,Puzzle,14-May-18,1.1,5.0 and up
App 2477,ENTERTAINMENT,2.4,492791,Varies with device,"1,000+",Paid,0,Everyone,Education,26-May-17,1.0,Varies with device
App 2478,TOOLS,1.5,51135,74M,"10,000,000+",Free,24.47,Teen,Puzzle,14-Jan-18,2.0,4.0 and up
App 2479,PERSONALIZATION,4.0,789352,Varies with device,"1,000+",Paid,14.24,Everyone 10+,Tools,12-Apr-18,2.0,5.0 and up
App 2480,ENTERTAINMENT,4.8,138381,Varies with device,"1,000,000+",Paid,3.1,Everyone,Action,09-Dec-16,1.0,4.2 and up
App 2481,EDUCATION,3.3,371389,Varies with device,"10,000,000+",Free,0,Everyone 10+,Entertainment,21-Jan-18,1.5,4.1 and up
App 2482,EDUCATION,2.9,285146,74M,"100,000+",Free,29.39,Everyone 10+,Simulation,03-Oct-17,2.0,4.2 and up
App 2483,TOOLS,4.6,742903,Varies with device,"1,000,000+",Free,0,Everyone 10+,Education,22-Aug-18,1.5,5.0 and up
App 2484,EDUCATION,,634810,74M,"1,000,000+",Free,0,Mature 17+,Action,04-Jan-17,2.0,4.1 and up
App 2485,EDUCATION,3.4,329508,Varies with device,"10,000+",Free,0,Mature 17+,Tools,02-May-16,1.5,5.0 and up
App 2486,FAMILY,2.8,166706,Varies with device,"1,000+",Free,0,Teen,Education,04-Jan-16,Varies with device,5.0 and up
App 2487,EDUCATION,4.1,461659,74M,"1,000+",Free,41.19,Mature 17+,Entertainment,20-May-16,Varies with device,4.1 and up
App 2488,TOOLS,2.6,603888,Varies with device,"10,000+",Paid,9.91,Everyone 10+,Puzzle,04-Mar-18,2.0,4.1 and up
App 2489,ENTERTAINMENT,,116165,Varies with device,"1,000,000+",Paid,46.87,Teen,Entertainment,10-Dec-17,Varies with device,4.1 and up
App 2490,GAME,2.5,346293,74M,"10,000,000+",Free,0,Everyone,Education,09-Mar-18,Varies with device,5.0 and up
App 2491,ENTERTAINMENT,,23406,Varies with device,"100,000+",Free,0,Everyone,Entertainment,17-Dec-17,1.0,Varies with device
App 2492,PERSONALIZATION,5.0,670304,74M,"1,000+",Paid,0,Mature 17+,Action,08-Apr-18,Varies with device,4.2 and up
App 2493,FAMILY,4.0,303772,Varies with device,"1,000,000+",Paid,29.23,Mature 17+,Simulation,18-Feb-16,Varies with device,4.1 and up
App 2494,ENTERTAINMENT,3.9,158698,Varies with device,"1,000+",Free,5.26,Mature 17+,Entertainment,04-Mar-17,1.5,5.0 and up
App 2495,FAMILY,1.3,465008,Varies with device,"10,000,000+",Free,42.71,Everyone 10+,Action,27-Jul-17,1.1,Varies with device
App 2496,EDUCATION,1.2,749872,74M,"10,000,000+",Paid,27.61,Everyone,Education,25-Sep-18,1.1,4.0 and up
App 2497,GAME,1.3,923262,74M,"1,000+",Free,0,Mature 17+,Simulation,28-Feb-16,2.0,5.0 and up
App 2498,FAMILY,3.1,158803,74M,"10,000+",Free,46.89,Teen,Education,04-Nov-18,Varies with device,4.0 and up
App 2499,GAME,2.5,949466,Varies with device,"10,000+",Free,0,Mature 17+,Action,17-May-16,2.0,Varies with device
App 2500,GAME,,659788,Varies with device,"10,000,000+",Paid,0,Teen,Education,05-Jan-18,Varies with device,5.0 and up
App 2501,ENTERTAINMENT,3.9,54504,74M,"10,000+",Paid,31.74,Teen,Entertainment,17-Jul-17,1.0,5.0 and up
App 2502,GAME,,231387,Varies with device,"1,000+",Paid,0,Teen,Simulation,16-Sep-18,1.5,4.0 and up
App 2503,BUSINESS,1.1,615366,74M,"10,000+",Paid,0,Everyone,Tools,19-May-16,1.5,4.1 and up
App 2504,EDUCATION,2.3,316286,Varies with device,"10,000+",Free,46.35,Mature 17+,Education,21-Oct-17,1.5,5.0 and up
App 2505,TOOLS,2.0,824572,Varies with device,"100,000+",Free,0,Everyone 10+,Simulation,23-Apr-17,1.1,4.0 and up
App 2506,ENTERTAINMENT,2.9,376330,Varies with device,"10,000,000+",Free,38.79,Teen,Tools,26-Mar-18,1.5,5.0 and up
App 2507,BUSINESS,2.7,284011,Varies with device,"10,000,000+",Paid,0,Everyone,Simulation,13-Jul-18,1.1,4.2 and up
App 2508,PERSONALIZATION,3.6,924153,Varies with device,"10,000,000+",Paid,0,Mature 17+,Education,02-Jul-17,1.5,Varies with device
App 2509,BUSINESS,1.5,938970,74M,"10,000+",Free,0,Everyone 10+,Puzzle,05-Jan-18,Varies with device,4.1 and up
App 2510,GAME,2.2,217789,74M,"100,000+",Paid,0,Everyone 10+,Entertainment,08-Nov-17,1.1,4.0 and up
App 2511,ENTERTAINMENT,1.3,791420,74M,"10,000+",Free,8.64,Everyone,Simulation,01-May-18,1.1,4.1 and up
App 2512,FAMILY,4.7,795438,74M,"100,000+",Paid,48.06,Everyone 10+,Education,20-May-17,1.5,4.0 and up
App 2513,FAMILY,4.0,913254,74M,"1,000+",Free,27.33,Mature 17+,Education,02-Jun-17,2.0,4.2 and up
App 2514,PERSONALIZATION,2.8,622335,74M,"1,000,000+",Free,0,Mature 17+,Education,23-Oct-18,1.5,4.0 and up
App 2515,TOOLS,1.3,165888,Varies with device,"100,000+",Free,37.26,Mature 17+,Simulation,13-Sep-18,1.5,4.0 and up
App 2516,GAME,3.4,588419,74M,"10,000+",Paid,38.99,Teen,Tools,13-Jan-17,2.0,5.0 and up
App 2517,ENTERTAINMENT,4.6,984349,74M,"1,000,000+",Free,43.38,Everyone 10+,Simulation,16-Oct-16,1.0,Varies with device
App 2518,TOOLS,2.5,45805,74M,"1,000,000+",Free,0.82,Teen,Education,19-Sep-16,1.1,4.1 and up
App 2519,EDUCATION,1.3,121326,Varies with device,"10,000,000+",Paid,35.32,Everyone 10+,Education,06-Jan-16,Varies with device,4.0 and up
App 2520,EDUCATION,4.4,218439,74M,"100,000+",Free,47.53,Everyone,Action,24-May-17,1.0,4.1 and up
App 2521,PERSONALIZATION,4.8,646075,Varies with device,"10,000+",Paid,3.76,Teen,Simulation,10-Sep-18,2.0,4.0 and up
App 2522,FAMILY,2.7,257039,Varies with device,"10,000+",Paid,46.78,Everyone,Puzzle,19-Mar-16,1.0,4.1 and up
App 2523,GAME,2.8,69458,Varies with device,"10,000,000+",Paid,0.45,Mature 17+,Action,14-Jul-17,1.1,4.1 and up
App 2524,PERSONALIZATION,,952077,Varies with device,"1,000,000+",Free,0,Everyone,Puzzle,27-Mar-18,1.5,4.0 and up
App 2525,FAMILY,1.5,988795,Varies with device,"10,000,000+",Paid,0,Mature 17+,Puzzle,21-Dec-18,1.5,Varies with device
App 2526,ENTERTAINMENT,1.5,595631,74M,"1,000+",Paid,0,Everyone,Action,03-Jun-16,1.5,Varies with device
App 2527,EDUCATION,1.9,374674,74M,"100,000+",Free,39.38,Everyone,Tools,10-Dec-17,2.0,5.0 and up
App 2528,BUSINESS,,521018,Varies with device,"10,000,000+",Free,0,Mature 17+,Entertainment,04-Aug-16,Varies with device,4.2 and up
App 2529,EDUCATION,4.9,701370,Varies with device,"1,000,000+",Free,0,Everyone,Action,20-Sep-17,1.5,4.0 and up
App 2530,PERSONALIZATION,1.3,618276,Varies with device,"10,000+",Paid,0,Teen,Tools,03-Aug-16,2.0,4.2 and up
App 2531,EDUCATION,3.1,25023,74M,"10,000,000+",Free,0,Everyone 10+,Education,08-Jul-16,1.1,4.1 and up
App 2532,FAMILY,2.9,723125,74M,"1,000,000+",Free,30.63,Mature 17+,Action,04-Sep-17,Varies with device,4.0 and up
App 2533,EDUCATION,2.0,847466,74M,"1,000,000+",Paid,28.14,Mature 17+,Education,05-Jul-18,1.1,4.2 and up
App 2534,BUSINESS,3.6,327281,Varies with device,"1,000,000+",Paid,0,Everyone,Puzzle,26-Apr-18,Varies with device,4.0 and up
